"","E6.5-Epi","E7.0-Epi","E6.5-PS","E7.0-PS","E7.0-aPS","E7.0-NasMes","E7.5-NeurEct"
"4930428n03rik",0,0,0,0,0,0,0
"4930428o21rik",0,0,0,0,0,0,0
"4930429d17rik",0,0,0,0,0,0,0
"4930429f24rik",0,0.0236987746394531,0.393520139967243,0.0402358221536425,0.108580368148253,0.0766468534550485,0
"4930429h19rik",0,0,0.196760069983622,0,0,0.0766468534550485,0
"4930429p21rik",0,0,0,0,0,0,0
"4930430e12rik",0,0,0,0,0,0,0
"4930430f08rik",15.5757992416288,16.292907564624,15.9375656686734,16.3558617054557,17.0471177992757,13.6814633417262,15.757920201078
"4930430o22rik",0,0,0,0,0,0,0
"4930431f12rik",0,0,0,0,0,0,0
"4930431l21rik",0,0,0,0,0,0,0
"4930432b10rik",0,0,0,0,0,0,0
"4930432k21rik",0.610185949672056,0.402879168870702,0,0.32188657722914,0.217160736296506,0.613174827640388,0.174441921045144
"4930433b08rik",0,0,0,0,0,0,0
"4930433j02rik",0,0,0,0,0,0,0
"4930434b07rik",0.0321150499827398,0.0118493873197265,0,0.0201179110768212,0,0,0.0581473070150481
"4930438a08rik",0.963451499482193,1.00719792217676,1.18056041990173,1.04613137599471,0.868642945186024,0.80479196127801,0.988504219255818
"4930439a04rik",0,0,0,0,0,0,0
"4930439d14rik",0,0.0236987746394531,0,0.0201179110768212,0,0,0
"4930440c22rik",0,0,0,0,0,0,0
"4930440i19rik",0,0,0,0,0,0,0
"4930441h08rik",0,0,0,0,0,0,0
"4930442h23rik",0.0321150499827398,0,0,0,0,0,0
"4930442l01rik",0,0,0,0,0,0,0
"4930444a19rik",0,0,0,0,0,0,0
"4930444e06rik",0,0,0,0,0,0.0383234267275243,0
"4930444g20rik",0,0,0,0,0,0,0
"4930444m15rik",0.128460199930959,0.0710963239183592,0.196760069983622,0.100589555384106,0.108580368148253,0.0766468534550485,0
"4930444p10rik",0.385380599792877,0.438427330829882,0.590280209950865,0.623655243381459,0.434321472593012,0.114970280182573,0.407031149105337
"4930445b16rik",0,0.0118493873197265,0,0,0,0,0
"4930445n08rik",0,0,0,0,0,0,0
"4930445n18rik",0,0,0,0.0402358221536425,0,0.114970280182573,0.0581473070150481
"4930447c04rik",13.2956306928543,8.72114906731873,12.1991243389845,8.02704651965168,7.49204540222946,6.6299528238617,5.29140493836938
"4930451e10rik",0,0,0,0,0,0,0
"4930451g09rik",0.192690299896439,0.177740809795898,0.787040279934487,0.241414932921855,0.434321472593012,0.229940560365146,0.232589228060192
"4930451i11rik",0.0321150499827398,0,0,0,0,0,0
"4930452b06rik",1.31671704929233,1.49302280228554,1.57408055986897,2.05202692983577,2.82308957185458,1.87784790964869,2.15145035955678
"4930452n14rik",0,0,0,0,0,0,0
"4930453h23rik",0.128460199930959,0,0,0.0201179110768212,0,0,0
"4930453l07rik",0,0,0,0,0,0,0
"4930453n24rik",58.1603555187417,54.424235959504,52.534938685627,56.1289719043313,56.1360503326468,65.8779705446142,60.1824627605748
"4930455b14rik",0,0,0,0,0,0,0
"4930455d15rik",0,0,0,0,0.108580368148253,0.0383234267275243,0
"4930455g09rik",0,0.0118493873197265,0,0.0201179110768212,0.108580368148253,0,0.0581473070150481
"4930456l15rik",0,0,0,0,0,0,0
"4930458d05rik",0.160575249913699,0.0947950985578122,0.393520139967243,0.241414932921855,0.434321472593012,0.153293706910097,0.0581473070150481
"4930461g14rik",0.192690299896439,0.165891422476171,0,0.704126887688744,0.325741104444759,0.114970280182573,1.80256651746649
"4930463o16rik",0,0,0,0,0,0,0
"4930465i24rik",0,0,0,0,0,0,0
"4930467d21rik",0.0321150499827398,0,0,0,0,0,0
"4930467k11rik",0,0.0118493873197265,0,0,0.108580368148253,0,0.0581473070150481
"4930469g21rik",0,0,0,0,0,0,0
"4930470p17rik",0,0,0,0,0,0,0
"4930471c06rik",0,0,0,0.0201179110768212,0,0.0383234267275243,0.0581473070150481
"4930471d02rik",0,0.0118493873197265,0,0,0,0,0
"4930471m09rik",0,0.0592469365986327,0.590280209950865,0,0.108580368148253,0.0383234267275243,0.116294614030096
"4930474n05rik",0,0,0,0,0,0,0
"4930477e14rik",0,0.0118493873197265,0,0.0201179110768212,0,0,0
"4930478k11rik",0,0,0,0,0,0,0
"4930478p22rik",0,0,0,0,0,0,0
"4930479d17rik",0,0,0,0,0,0,0
"4930480k23rik",0.0963451499482193,0.106644485877539,0.196760069983622,0,0.108580368148253,0.0766468534550485,0
"4930481a15rik",1.44517724922329,1.49302280228554,1.18056041990173,1.66978661937616,0.651482208889518,1.30299650873583,1.91886113149659
"4930483k19rik",0,0,0,0.0201179110768212,0,0,0
"4930483o08rik",0,0,0,0.0402358221536425,0,0,0
"4930486l24rik",1.18825684936137,0.27253590835371,0.590280209950865,0.281650755075497,0.108580368148253,0.114970280182573,0.116294614030096
"4930488b22rik",0,0,0,0,0,0,0
"4930488l21rik",0,0,0,0,0,0,0
"4930488n15rik",0,0,0,0,0,0,0
"4930500f10rik",0.0321150499827398,0.0947950985578122,0.196760069983622,0.301768666152319,0.325741104444759,0.191617133637621,0.290736535075241
"4930500l23rik",0,0.0118493873197265,0,0.0201179110768212,0,0,0
"4930500m09rik",0,0.0592469365986327,0,0,0.108580368148253,0.114970280182573,0.0581473070150481
"4930502e18rik",0.353265549810137,0.213288971755078,0.393520139967243,0.181061199691391,0.325741104444759,0.153293706910097,0.116294614030096
"4930503b20rik",0.0642300999654795,0.0355481619591796,0,0,0,0,0
"4930503e14rik",0.0321150499827398,0.0236987746394531,0,0.0201179110768212,0,0,0.0581473070150481
"4930503l19rik",13.3598607928197,15.2146133185289,13.3796847588863,16.436333349763,14.3326085955694,21.9593235148714,18.5489909378003
"4930504o13rik",0.0321150499827398,0,0,0,0,0,0
"4930505a04rik",0,0,0,0,0,0,0
"4930505n22rik",0,0.0118493873197265,0,0,0,0,0
"4930507d05rik",1.15614179937863,1.30343260516992,1.18056041990173,1.16683884245563,1.8458662585203,1.83952448292116,1.16294614030096
"4930509e16rik",0.385380599792877,0.533222429387694,0.393520139967243,0.64377315445828,0.325741104444759,0.881438814733058,0.581473070150481
"4930509g22rik",0.0321150499827398,0.0592469365986327,0,0.080471644307285,0.108580368148253,0.114970280182573,0.0581473070150481
"4930509k18rik",0,0,0,0,0,0,0
"4930510e17rik",0,0,0,0,0,0,0
"4930511a02rik",0.0321150499827398,0.0236987746394531,0,0.0402358221536425,0,0,0.0581473070150481
"4930511e03rik",0,0,0,0,0,0,0.0581473070150481
"4930512h18rik",0,0,0,0,0,0,0
"4930512p04rik",0.0963451499482193,0.0118493873197265,0,0,0,0,0
"4930513d17rik",0,0,0.196760069983622,0,0,0,0
"4930513n10rik",1.31671704929233,1.54042035156445,1.18056041990173,1.95143737445166,1.6287055222238,2.56766959074413,2.38403958761697
"4930515b02rik",0,0,0,0,0,0,0
"4930515g01rik",0.802876249568494,0.568770591346874,0.196760069983622,0.865070176303314,0.325741104444759,0.80479196127801,0.697767684180577
"4930515l19rik",0,0,0,0,0,0,0
"4930516b21rik",0.0321150499827398,0.0236987746394531,0,0.0402358221536425,0,0,0
"4930516k23rik",0,0,0,0,0,0,0
"4930517l18rik",0,0.0118493873197265,0,0,0,0,0
"4930518i15rik",0.289035449844658,0.27253590835371,0.393520139967243,0.362122399382783,0.434321472593012,0.498204547457816,0.348883842090289
"4930518j20rik",0,0,0,0,0,0,0
"4930518j21rik",0.0321150499827398,0.0118493873197265,0,0.0402358221536425,0.108580368148253,0.0383234267275243,0
"4930519a11rik",0,0.0236987746394531,0,0.0201179110768212,0.108580368148253,0.0383234267275243,0.0581473070150481
"4930519g04rik",0,0,0,0,0,0,0
"4930519l02rik",0,0,0,0,0,0,0
"4930519p11rik",0,0,0,0.0201179110768212,0,0,0
"4930520m14rik",0,0,0,0.0201179110768212,0,0,0
"4930522l14rik",3.88592104791151,3.49556925931933,3.34492118972157,3.44016279413643,2.82308957185458,2.60599301747165,2.90736535075241
"4930523c07rik",0.674416049637535,0.995348534857029,1.37732048988535,1.02601346491788,0.977223313334277,2.10778847001383,2.09330305254173
"4930524b15rik",0.353265549810137,0.201439584435351,0.196760069983622,0.181061199691391,0.217160736296506,0.191617133637621,0.232589228060192
"4930524j08rik",4.07861134780795,5.24927858263885,4.32872153963968,6.8199718550424,6.94914356148819,7.77965562568743,5.64028878045967
"4930524o07rik",2.6655491485674,1.30343260516992,0.983800349918108,1.83072990799073,1.8458662585203,1.53293706910097,1.22109344731601
"4930524o08rik",0,0,0,0,0,0,0
"4930525g20rik",0,0.0473975492789061,0,0.0201179110768212,0,0.0383234267275243,0.0581473070150481
"4930526l06rik",2.8261243984811,2.92679866797245,0.590280209950865,1.24731048676292,3.4745717807441,0.766468534550485,1.80256651746649
"4930528d03rik",0.0321150499827398,0.0355481619591796,0,0.0201179110768212,0,0,0.0581473070150481
"4930528g23rik",0,0,0,0,0,0,0
"4930529i22rik",0.0321150499827398,0,0,0,0,0,0
"4930532g15rik",1.22037189934411,1.14939057001347,1.18056041990173,1.18695675353245,1.30296441777904,1.76287762946612,1.16294614030096
"4930533d04rik",0.0321150499827398,0.0118493873197265,0,0.0402358221536425,0,0,0
"4930533i22rik",0,0,0,0,0,0,0
"4930533k18rik",0,0,0,0,0,0,0
"4930534d22rik",0,0.0592469365986327,0,0,0,0,0.0581473070150481
"4930535e02rik",0,0,0,0,0,0,0
"4930535g08rik",0,0.0118493873197265,0,0,0,0,0
"4930535i16rik",0,0,0,0,0,0,0
"4930535l15rik",0,0,0,0,0,0,0
"4930537h20rik",0.0321150499827398,0.0355481619591796,0.196760069983622,0.0201179110768212,0,0,0.174441921045144
"4930538e20rik",0.0321150499827398,0,0,0,0,0,0
"4930539e08rik",0.160575249913699,0.0355481619591796,0,0.120707466460927,0.108580368148253,0,0.116294614030096
"4930539j05rik",0.192690299896439,0.154042035156445,0.393520139967243,0.181061199691391,0.325741104444759,0.229940560365146,0.174441921045144
"4930539m17rik",0,0,0,0.0201179110768212,0,0,0
"4930540m05rik",0.0963451499482193,0.0236987746394531,0.196760069983622,0.181061199691391,0.108580368148253,0.191617133637621,0.0581473070150481
"4930542c12rik",0,0,0.393520139967243,0.0201179110768212,0,0,0.0581473070150481
"4930542c16rik",0,0,0,0,0,0,0
"4930543e12rik",0,0.0118493873197265,0,0,0.108580368148253,0,0
"4930544d05rik",0,0,0,0,0,0,0
"4930544i03rik",0,0,0,0,0,0,0
"4930544m13rik",0,0,0,0.0201179110768212,0,0,0
"4930545l23rik",0,0,0,0,0,0,0
"4930548h24rik",0.674416049637535,0.663565689904686,0.196760069983622,0.563301510150995,1.08580368148253,0.191617133637621,0.232589228060192
"4930549c01rik",0,0,0,0,0,0,0
"4930550c14rik",0.256920399861918,0.485824880108788,0.590280209950865,0.64377315445828,0.434321472593012,0.459881120730291,0.290736535075241
"4930550c17rik",0,0,0,0,0,0,0
"4930550l24rik",0.0642300999654795,0.0118493873197265,0,0.0201179110768212,0,0,0
"4930551o13rik",0,0,0,0,0,0,0
"4930552p12rik",0,0,0,0,0,0,0
"4930553m12rik",0,0,0,0,0,0,0
"4930553p18rik",0,0.0236987746394531,0,0.0402358221536425,0,0.0383234267275243,0.116294614030096
"4930554g24rik",0,0,0,0,0,0,0
"4930554h23rik",0.0321150499827398,0,0,0,0,0,0
"4930555a03rik",0.0321150499827398,0.142192647836718,0,0.0402358221536425,0.108580368148253,0.0766468534550485,0.116294614030096
"4930555f03rik",0,0,0,0,0,0,0
"4930555g01rik",0,0,0,0,0,0,0
"4930556g22rik",0,0,0,0,0,0,0
"4930556j24rik",0.0321150499827398,0.0236987746394531,0,0.0201179110768212,0,0.0383234267275243,0
"4930556m19rik",0,0,0,0.0201179110768212,0,0.0383234267275243,0
"4930556m19rik.1",0.289035449844658,0.414728556190429,0.393520139967243,0.764480620919207,0.651482208889518,1.80120105619364,1.22109344731601
"4930556n13rik",0,0,0,0,0,0,0
"4930557f10rik",0,0.0118493873197265,0,0,0,0,0
"4930557j02rik",0,0,0,0,0,0.0383234267275243,0
"4930558c23rik",2.76189429851562,1.71816116136035,2.36112083980346,1.10648510922517,0.108580368148253,0.153293706910097,1.39553536836115
"4930558j18rik",1.44517724922329,2.22768481610859,2.16436076981984,2.19285230737352,2.17160736296506,2.75928672438175,2.67477612269221
"4930558k02rik",0,0.0355481619591796,0.196760069983622,0,0,0,0.0581473070150481
"4930558n11rik",0.0321150499827398,0.0947950985578122,0,0.0603537332304637,0,0.0383234267275243,0.0581473070150481
"4930562a09rik",0,0,0,0.0201179110768212,0,0,0
"4930562c15rik",0,0,0,0,0,0,0
"4930562d21rik",0,0,0,0,0,0,0
"4930562f07rik",0.0321150499827398,0.0236987746394531,0,0.0201179110768212,0,0,0
"4930562f17rik",0,0,0,0,0,0,0
"4930563d23rik",0,0,0,0,0,0,0
"4930563e18rik",0,0,0,0,0,0.0766468534550485,0
"4930563i02rik",0.0321150499827398,0.0592469365986327,0,0.0201179110768212,0,0,0
"4930563m21rik",0,0,0,0,0,0,0
"4930565n06rik",0,0,0,0,0,0.0383234267275243,0
"4930566f21rik",6.03762939675508,3.40077416076151,3.54168125970519,1.95143737445166,0.325741104444759,0.383234267275243,0.93035691224077
"4930567h12rik",0,0,0,0,0,0,0
"4930568a12rik",0.0642300999654795,0.0236987746394531,0,0.0201179110768212,0,0.0766468534550485,0
"4930568g15rik",0,0,0,0,0,0,0.0581473070150481
"4930570g19rik",0.192690299896439,0.201439584435351,0.196760069983622,0.120707466460927,0,0,0
"4930570n18rik",0,0,0,0,0,0,0
"4930572o03rik",0,0,0,0,0,0,0
"4930573c15rik",0,0,0,0,0,0,0
"4930573i07rik",0,0,0,0,0,0,0
"4930578c19rik",0,0,0,0.0201179110768212,0,0,0
"4930578g10rik",0,0,0,0,0,0,0
"4930578m01rik",0,0.0355481619591796,0.196760069983622,0.080471644307285,0,0.0383234267275243,0
"4930579c12rik",0,0.0118493873197265,0,0,0,0.0383234267275243,0
"4930579f01rik",0,0,0,0,0,0,0
"4930579g18rik",0,0.0118493873197265,0.196760069983622,0,0,0,0.0581473070150481
"4930579g24rik",47.016433174731,34.2921269032886,42.6969351864459,35.0454010958226,31.9226282355864,31.6168270502075,32.9695230775323
"4930579h20rik",0,0.0118493873197265,0,0,0,0,0
"4930580e04rik",0,0.0118493873197265,0,0.0201179110768212,0,0,0
"4930583i09rik",0,0,0,0,0,0,0
"4930584f24rik",0,0,0,0,0,0,0
"4930588g17rik",0,0,0,0,0,0,0
"4930588k23rik",0,0,0,0,0,0,0
"4930589l23rik",0.449610699758357,0.402879168870702,0.787040279934487,0.221297021845034,0.217160736296506,0.114970280182573,0.523325763135433
"4930589p08rik",0,0,0,0,0,0,0
"4930590j08rik",0.0642300999654795,0.0592469365986327,0,0.0603537332304637,0.217160736296506,0.114970280182573,0.232589228060192
"4930590l14rik",0,0,0,0,0,0,0
"4930591a17rik",0.192690299896439,0.0473975492789061,0.196760069983622,0,0,0,0.290736535075241
"4930592c13rik",0.545955849706576,0.236987746394531,0.393520139967243,0.442594043690067,0.108580368148253,0.498204547457816,0.523325763135433
"4930593a02rik",0,0,0,0,0,0,0
"4930593c16rik",0,0,0,0,0,0,0
"4930595d18rik",0.0321150499827398,0.0118493873197265,0,0,0,0,0
"4930596d02rik",0,0,0,0,0,0,0
"4930597a21rik",0,0.0118493873197265,0,0.0201179110768212,0,0,0
"4930598a11rik",0,0,0,0,0,0,0
"4930599a14rik",0,0,0,0,0,0,0
"4930599n23rik",0,0.0236987746394531,0.196760069983622,0.0201179110768212,0,0,0
"4931400o07rik",0,0,0,0,0,0,0
"4931403g20rik",0,0,0,0,0,0,0
"4931403m11rik",0,0,0,0,0,0,0
"4931406b18rik",0,0.0118493873197265,0,0,0.108580368148253,0,0
"4931406c07rik",3.24362004825672,3.4837198719996,4.32872153963968,2.95733292829272,2.17160736296506,3.52575525893223,3.72142764896308
"4931406p16rik",12.9744801930269,10.4985571652777,14.3634851088044,10.9843794479444,13.0296441777904,11.1904406044371,11.1061356398742
"4931408c20rik",0,0,0,0,0,0,0
"4931409k22rik",0.0642300999654795,0.0355481619591796,0,0,0,0,0.0581473070150481
"4931413i07rik",0,0.0118493873197265,0,0,0,0.114970280182573,0
"4931414p19rik",2.69766419855014,4.25393004778183,3.54168125970519,3.35969114982915,2.28018773111331,4.25390036675519,2.84921804373736
"4931419h13rik",0,0,0,0,0,0,0
"4931422a03rik",0.160575249913699,0.154042035156445,0.196760069983622,0.080471644307285,0,0,0
"4931423n10rik",0,0,0,0,0,0,0
"4931428f04rik",2.31228359875726,2.71350969621738,2.55788090978708,3.7821672824424,2.82308957185458,3.48743183220471,3.0236599647825
"4931428l18rik",0.353265549810137,0.177740809795898,0.590280209950865,0.120707466460927,0,0.0383234267275243,0.0581473070150481
"4931429l15rik",0,0,0,0,0,0,0
"4931429p17rik",0,0,0,0,0,0,0
"4931431c16rik",0.0321150499827398,0,0,0,0,0,0
"4931440f15rik",0.0642300999654795,0.0355481619591796,0,0.100589555384106,0,0.191617133637621,0
"4931440j10rik",0.0321150499827398,0,0,0,0,0,0
"4932411k12rik",0,0,0,0,0,0,0
"4932413f04rik",0.0321150499827398,0,0,0,0,0,0
"4932414n04rik",0,0,0,0,0,0,0
"4932415d10rik",0,0,0,0,0,0,0
"4932415m13rik",0,0,0,0,0,0,0
"4932416k20rik",0.899221399516713,0.0710963239183592,0.787040279934487,0.080471644307285,0,0,0.348883842090289
"4932422m17rik",5.3310982971348,4.72790554057089,4.5254816096233,5.93478376766227,6.73198282519169,7.70300877223238,6.33805646464024
"4932430i15rik",0.0642300999654795,0.0473975492789061,0,0.0402358221536425,0,0,0
"4932435o22rik",0.0642300999654795,0.0236987746394531,0,0.0201179110768212,0,0.191617133637621,0.116294614030096
"4932438a13rik",4.59245214753179,4.34872514633964,3.73844132968881,4.04370012644107,4.99469693481964,6.05510142294883,5.52399416642957
"4932438h23rik",0,0.0118493873197265,0,0.0402358221536425,0.108580368148253,0.0383234267275243,0.0581473070150481
"4932443i19rik",0,0,0,0,0,0,0.0581473070150481
"4932443l11rik",0,0.0118493873197265,0,0.0201179110768212,0,0.0383234267275243,0
"4932702p03rik",0,0,0,0,0,0,0
"4933400a11rik",0,0,0,0,0,0,0
"4933400c23rik",0,0,0,0,0,0,0
"4933400l20rik",0,0,0,0,0,0,0
"4933402c06rik",0,0,0,0,0,0,0
"4933402d24rik",0,0,0,0,0,0,0
"4933402e13rik",0.321150499827398,0.782059563101951,0.590280209950865,0.623655243381459,0.651482208889518,0.574851400912864,1.10479883328591
"4933402j07rik",0,0,0,0.0201179110768212,0,0,0
"4933402n22rik",0,0,0,0,0,0,0
"4933403o08rik",0,0,0,0,0,0.0383234267275243,0
"4933404i11rik",0,0,0,0,0,0,0
"4933404k08rik",0,0,0,0.0201179110768212,0,0,0
"4933404o12rik",2.21593844880904,1.99069706971406,1.96760069983622,1.81061199691391,0.977223313334277,1.07305594837068,1.91886113149659
"4933405d12rik",0.0321150499827398,0.0118493873197265,0,0.0603537332304637,0,0.153293706910097,0.116294614030096
"4933405l10rik",0.128460199930959,0.165891422476171,0.196760069983622,0.120707466460927,0.108580368148253,0.191617133637621,0.116294614030096
"4933406c10rik",0,0.0236987746394531,0,0.0201179110768212,0,0,0
"4933406g16rik",0,0,0,0,0,0,0
"4933406i18rik",0,0,0,0,0.217160736296506,0,0
"4933406j10rik",0,0,0,0,0,0,0
"4933406m09rik",0,0,0,0,0,0,0
"4933406p04rik",0.256920399861918,0.391029781550976,0.590280209950865,0.48282986584371,1.30296441777904,0.881438814733058,0.407031149105337
"4933407l21rik",0,0,0,0,0,0,0
"4933408b17rik",0.0963451499482193,0.248837133714257,0.196760069983622,0.342004488305961,0.760062577037771,0.574851400912864,0.407031149105337
"4933408j17rik",0.128460199930959,0.118493873197265,0,0.181061199691391,0.108580368148253,0.229940560365146,0
"4933408n05rik",0,0.0118493873197265,0,0,0,0.0383234267275243,0
"4933409d19rik",0,0,0,0,0,0,0
"4933409g03rik",0,0,0,0,0,0,0
"4933411e06rik",0,0,0,0,0,0,0
"4933411k16rik",0.0321150499827398,0.0118493873197265,0,0,0,0,0
"4933412e24rik",0,0,0,0,0,0,0
"4933413g19rik",0,0.0118493873197265,0,0.0402358221536425,0.108580368148253,0,0.116294614030096
"4933413j09rik",0,0,0,0.0201179110768212,0,0,0.0581473070150481
"4933413l06rik",0,0,0,0,0,0,0
"4933415a04rik",0.899221399516713,1.35083015444882,1.18056041990173,1.18695675353245,1.30296441777904,1.18802622855325,1.80256651746649
"4933416c03rik",0.0963451499482193,0,0,0,0,0,0
"4933416m07rik",0,0,0,0.0201179110768212,0,0,0
"4933417a18rik",0,0,0,0,0,0,0
"4933417d19rik",0.0321150499827398,0.0355481619591796,0,0,0,0.0383234267275243,0
"4933417e11rik",0,0.0947950985578122,0,0.140825377537749,0.325741104444759,0.613174827640388,0.0581473070150481
"4933417o13rik",0,0.0118493873197265,0,0.0201179110768212,0,0.0383234267275243,0
"4933421d24rik",0,0,0,0,0,0,0
"4933423p22rik",0,0.0118493873197265,0,0,0,0,0
"4933424g06rik",0,0.0236987746394531,0,0.0603537332304637,0,0,0
"4933424l21rik",0,0.0118493873197265,0,0.0201179110768212,0,0.0383234267275243,0.0581473070150481
"4933424m12rik",0,0,0,0,0,0,0
"4933425l06rik",0,0.0236987746394531,0.196760069983622,0,0,0,0
"4933426k07rik",0,0,0,0,0,0,0
"4933427d06rik",0.0642300999654795,0.0236987746394531,0,0.0402358221536425,0.325741104444759,0.0383234267275243,0
"4933427d14rik",2.47285884867096,2.77275663281601,2.16436076981984,2.69580008429405,3.14883067629934,1.5712604958285,3.1399545788126
"4933427e11rik",0,0.106644485877539,0,0.0603537332304637,0.325741104444759,0.114970280182573,0.0581473070150481
"4933427i04rik",0,0.0118493873197265,0,0,0,0,0
"4933427i22rik",0,0,0,0,0,0,0
"4933427j07rik",0,0.0592469365986327,0.196760069983622,0.0402358221536425,0,0.0383234267275243,0.116294614030096
"4933428c19rik",0,0,0,0,0,0,0
"4933428g20rik",0,0,0,0,0,0,0
"4933428m09rik",0.0321150499827398,0.0118493873197265,0,0.0201179110768212,0,0.0766468534550485,0.0581473070150481
"4933428p19rik",0.0642300999654795,0.0473975492789061,0,0.0201179110768212,0,0.0766468534550485,0
"4933429h19rik",0.192690299896439,0.27253590835371,0.196760069983622,0.221297021845034,0,0.153293706910097,0.407031149105337
"4933430a20rik",0,0,0,0,0,0,0
"4933430h16rik",0,0,0,0,0,0,0
"4933430i17rik",0.256920399861918,0.154042035156445,0.196760069983622,0.201179110768212,0.542901840741265,0.191617133637621,0
"4933430l12rik",0,0,0,0.0201179110768212,0,0,0
"4933430m04rik",0.0642300999654795,0.0355481619591796,0,0.0201179110768212,0.108580368148253,0,0.116294614030096
"4933431e20rik",1.12402674939589,1.10199302073457,0.983800349918108,0.563301510150995,0.325741104444759,0.153293706910097,0.581473070150481
"4933431m02rik",0.0321150499827398,0,0,0,0,0.0383234267275243,0
"4933432k03rik",0,0,0,0,0,0,0
"4933433f19rik",0,0,0,0,0,0.0383234267275243,0
"4933433g15rik",0.0642300999654795,0.0355481619591796,0.196760069983622,0.120707466460927,0,0.191617133637621,0.0581473070150481
"4933434e20rik",17.2136667907485,19.0775135847597,12.986164618919,16.1144467725338,13.2468049140869,15.1377535573721,16.4556878852586
"4933434m16rik",0,0,0,0,0,0,0
"4933435f18rik",0.0963451499482193,0.0473975492789061,0,0,0,0,0
"4933435g04rik",0,0,0,0,0,0,0
"4933436h12rik",0,0,0,0,0,0,0
"4933436i20rik",0.0642300999654795,0.0236987746394531,0,0.0201179110768212,0,0,0
"4933438a12rik",0,0.0236987746394531,0,0,0,0,0
"4933438k21rik",0.0642300999654795,0,0.590280209950865,0,0,0,0
"4933439n14rik",0.0963451499482193,0.130343260516992,0,0.100589555384106,0,0,0.523325763135433
"4933440j02rik",0,0,0,0,0,0,0
"4933440m02rik",0,0.0118493873197265,0,0,0,0,0
"5031415h12rik",0,0.0592469365986327,0,0.0402358221536425,0.108580368148253,0,0
"5031425e22rik",9.76297519475289,11.4109599888966,11.8056041990173,11.5275630470186,12.2695816007526,11.1521171777096,9.76874757852808
"5031425f14rik",0,0,0,0,0,0,0
"5031434c07rik",0,0,0,0,0,0,0
"5031439g07rik",2.08747824887808,2.21583542878886,3.14816111973795,3.03780457260001,4.01747362148536,3.48743183220471,3.08180727179755
"5033403f01rik",0.0963451499482193,0.0592469365986327,0,0.0402358221536425,0.108580368148253,0.153293706910097,0.0581473070150481
"5033417f24rik",0.128460199930959,0.0829457112380857,0,0.080471644307285,0.108580368148253,0.0766468534550485,0.0581473070150481
"5033426e14rik",0.0321150499827398,0.0355481619591796,0,0,0,0,0
"5033426o07rik",0,0,0,0,0,0.0383234267275243,0
"5033428i22rik",0,0.0236987746394531,0,0.0201179110768212,0,0.421557694002767,0.0581473070150481
"5033430i15rik",0.160575249913699,0.142192647836718,0.196760069983622,0.120707466460927,0.108580368148253,0.0383234267275243,0.174441921045144
"5330411o13rik",0,0.0118493873197265,0,0,0,0,0
"5330413d20rik",0,0,0,0,0,0,0
"5330413p13rik",0.128460199930959,0.0592469365986327,0,0.0201179110768212,0.108580368148253,0,0
"5330416c01rik",0,0,0,0,0,0,0
"5330417c22rik",0.321150499827398,0.462126105469335,0,0.221297021845034,0.325741104444759,0.421557694002767,0.639620377165529
"5330417h12rik",0,0,0,0,0,0,0
"5330426l24rik",0,0,0,0,0,0,0
"5330429c05rik",0,0.0355481619591796,0,0,0,0,0
"5330434g04rik",0.513840799723836,0.805758337741404,0.787040279934487,0.663891065535101,0.217160736296506,0.191617133637621,1.27924075433106
"5330438i03rik",0,0,0,0,0,0,0
"5330439a09rik",0,0,0,0,0,0,0
"5330439k02rik",0.0321150499827398,0.0355481619591796,0,0.0603537332304637,0,0.0383234267275243,0
"5430401f13rik",0,0,0,0,0,0,0
"5430402e10rik",0,0,0,0,0,0,0
"5430402o13rik",0,0,0,0.0201179110768212,0,0.0383234267275243,0
"5430403g16rik",2.21593844880904,2.10919094291132,1.57408055986897,2.11238066306623,1.95444662666855,1.53293706910097,1.80256651746649
"5430403n17rik",0,0.0355481619591796,0,0,0,0,0
"5430416n02rik",28.7750847845348,25.2984419276161,33.0556917572484,24.9059739131047,22.1503951022436,27.1329861230872,30.0040104197648
"5430416o09rik",0,0,0,0,0,0,0
"5430419d17rik",0,0,0,0,0,0,0
"5430421f17rik",0,0,0,0,0.760062577037771,0,0.174441921045144
"5430427m07rik",0,0,0,0,0,0,0
"5430427n15rik",0,0.213288971755078,0,0.120707466460927,0.108580368148253,0,0.232589228060192
"5430427o19rik",0,0,0,0,0,0,0
"5430434i15rik",0,0,0,0,0,0,0
"5430437j10rik",0,0,0,0,0,0,0
"5530400c23rik",0,0,0,0,0,0,0
"5530401a14rik",0,0,0,0,0,0,0
"5730403i07rik",0.0321150499827398,0.0118493873197265,0,0,0.108580368148253,0.0383234267275243,0
"5730409e04rik",1.31671704929233,1.88405258383652,2.16436076981984,2.25320604060398,1.41154478592729,1.83952448292116,2.03515574552668
"5730419f03rik",0,0.0355481619591796,0,0,0,0.0383234267275243,0
"5730422e09rik",0.353265549810137,0.296234682993163,0.196760069983622,0.342004488305961,0,0.306587413820194,0.174441921045144
"5730437c11rik",0,0,0,0,0,0,0
"5730455p16rik",9.50605479489097,11.3872612142572,10.2315236391483,9.89801224979606,11.4009386555666,11.8036154320775,11.9783452450999
"5730460c07rik",0,0,0,0,0.108580368148253,0.0383234267275243,0
"5730480h06rik",56.4582578696565,48.3810484264434,48.9932574259218,44.4404655686981,40.7176380555949,42.692297374462,49.0763271207006
